,,,Range,,
79,,,,,
82,,,,,
79,,,,,
86,,,,,
80,,,,,
80,,,,,
81,,,,,
86,,,,,
93,,,,,
81,,,,,
95,,,,,
81,,,,,
85,,,,,
85,,,,,
83,,,,,
79,,,,,
92,,,,,
80,,,,,
78,,,,,
84,,,,,
89,,,,,
13,,,,,
88,,,,,
79,,,,,
96,,,,,
87,,,,,
11,,,,,
98,,,,,
78,,,,,
81,,,,,
13,,,,,
7,,,,,
86,,,,,
95,,,,,
93,,,,,
2,,,,,
43,,,,,
86,,,,,
84,,,,,
79,,,,,
18,,,,,
24,,,,,
5,,,,,
93,,,,,
18,,,,,
85,,,,,
1,,,,,
91,,,,,
90,,,,,
79,,,,,
88,,,,,
1,,,,,
4,,,,,
79,,,,,
98,,,,,
99,,,,,
40,,,,,
42,,,,,
20,,,,,
19,,,,,
87,,,,,
83,,,,,
21,,,,,
93,,,,,
78,,,,,
22,,,,,
56,,,,,
85,,,,,
32,,,,,
52,,,,,
23,,,,,
58,,,,,
20,,,,,
82,,,,,
45,,,,,
40,,,,,
98,,,,,
19,,,,,
80,,,,,
90,,,,,
13,,,,,
83,,,,,
77,,,,,
83,,,,,
0,,,,,
81,,,,,
10,,,,,
23,,,,,
82,,,,,
89,,,,,
87,,,,,
86,,,,,
77,,,,,
79,,,,,
79,,,,,
81,,,,,
76,,,,,
77,,,,,
78,,,,,
85,,,,,
80,,,,,
76,,,,,
79,,,,,
80,,,,,
81,,,,,
5,,,,,
76,,,,,
83,,,,,
79,,,,,
79,,,,,
80,,,,,
87,,,,,
1,,,,,
78,,,,,
5,,,,,
8,,,,,
76,,,,,
78,,,,,
78,,,,,
80,,,,,
80,,,,,
76,,,,,
83,,,,,
82,,,,,
22,,,,,
8,,,,,
78,,,,,
81,,,,,
87,,,,,
92,,,,,
21,,,,,
90,,,,,
77,,,,,
82,,,,,
80,,,,,
8,,,,,
86,,,,,
81,,,,,
2,,,,,
93,,,,,
1,,,,,
92,,,,,
77,,,,,
11,,,,,
97,,,,,
87,,,,,
83,,,,,
83,,,,,
96,,,,,
87,,,,,
95,,,,,
31,,,,,
92,,,,,
90,,,,,
3,,,,,
2,,,,,
8,,,,,
35,,,,,
89,,,,,
41,,,,,
83,,,,,
23,,,,,
93,,,,,
93,,,,,
27,,,,,
99,,,,,
15,,,,,
11,,,,,
29,,,,,
88,,,,,
33,,,,,
89,,,,,
85,,,,,
78,,,,,
95,,,,,
0,,,,,
5,,,,,
94,,,,,
79,,,,,
76,,,,,
41,,,,,
77,,,,,
98,,,,,
19,,,,,
93,,,,,
77,,,,,
94,,,,,
77,,,,,
25,,,,,
90,,,,,
31,,,,,
77,,,,,
78,,,,,
81,,,,,
80,,,,,
78,,,,,
77,,,,,
82,,,,,
84,,,,,
80,,,,,
79,,,,,
78,,,,,
90,,,,,
90,,,,,
82,,,,,
83,,,,,
84,,,,,
85,,,,,
93,,,,,
85,,,,,
85,,,,,
83,,,,,
82,,,,,
99,,,,,
97,,,,,
87,,,,,
95,,,,,
96,,,,,
79,,,,,
91,,,,,
76,,,,,
5,,,,,
90,,,,,
94,,,,,
88,,,,,
83,,,,,
84,,,,,
81,,,,,
98,,,,,
80,,,,,
84,,,,,
12,,,,,
12,,,,,
90,,,,,
83,,,,,
76,,,,,
17,,,,,
88,,,,,
85,,,,,
88,,,,,
76,,,,,
83,,,,,
22,,,,,
14,,,,,
87,,,,,
89,,,,,
84,,,,,
19,,,,,
79,,,,,
86,,,,,
94,,,,,
80,,,,,
92,,,,,
90,,,,,
7,,,,,
81,,,,,
78,,,,,
15,,,,,
99,,,,,
95,,,,,
82,,,,,
43,,,,,
99,,,,,
17,,,,,
11,,,,,
22,,,,,
15,,,,,
92,,,,,
83,,,,,
92,,,,,
37,,,,,
98,,,,,
93,,,,,
81,,,,,
3,,,,,
6,,,,,
17,,,,,
91,,,,,
13,,,,,
4,,,,,
79,,,,,
87,,,,,
0,,,,,
1,,,,,
60,,,,,
41,,,,,
17,,,,,
6,,,,,
4,,,,,
31,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
79,,,,,
79,,,,,
80,,,,,
82,,,,,
83,,,,,
80,,,,,
77,,,,,
83,,,,,
81,,,,,
80,,,,,
77,,,,,
82,,,,,
97,,,,,
80,,,,,
98,,,,,
91,,,,,
79,,,,,
90,,,,,
79,,,,,
84,,,,,
85,,,,,
89,,,,,
94,,,,,
81,,,,,
90,,,,,
91,,,,,
88,,,,,
79,,,,,
79,,,,,
8,,,,,
84,,,,,
84,,,,,
89,,,,,
31,,,,,
27,,,,,
76,,,,,
92,,,,,
79,,,,,
5,,,,,
4,,,,,
80,,,,,
5,,,,,
90,,,,,
82,,,,,
87,,,,,
4,,,,,
2,,,,,
98,,,,,
2,,,,,
18,,,,,
87,,,,,
7,,,,,
38,,,,,
1,,,,,
27,,,,,
3,,,,,
99,,,,,
96,,,,,
5,,,,,
8,,,,,
16,,,,,
99,,,,,
0,,,,,
97,,,,,
87,,,,,
76,,,,,
24,,,,,
86,,,,,
96,,,,,
95,,,,,
27,,,,,
37,,,,,
86,,,,,
37,,,,,
58,,,,,
30,,,,,
19,,,,,
91,,,,,
86,,,,,
91,,,,,
81,,,,,
77,,,,,
30,,,,,
31,,,,,
11,,,,,
84,,,,,
19,,,,,
38,,,,,
8,,,,,
91,,,,,
6,,,,,
89,,,,,
30,,,,,
4,,,,,
31,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
76,,,,,
78,,,,,
80,,,,,
79,,,,,
80,,,,,
76,,,,,
79,,,,,
81,,,,,
87,,,,,
80,,,,,
79,,,,,
86,,,,,
81,,,,,
88,,,,,
96,,,,,
77,,,,,
77,,,,,
80,,,,,
84,,,,,
88,,,,,
86,,,,,
79,,,,,
81,,,,,
79,,,,,
89,,,,,
97,,,,,
80,,,,,
11,,,,,
79,,,,,
96,,,,,
86,,,,,
77,,,,,
9,,,,,
87,,,,,
9,,,,,
87,,,,,
99,,,,,
85,,,,,
89,,,,,
81,,,,,
76,,,,,
80,,,,,
23,,,,,
4,,,,,
18,,,,,
87,,,,,
0,,,,,
83,,,,,
91,,,,,
80,,,,,
79,,,,,
99,,,,,
81,,,,,
95,,,,,
23,,,,,
27,,,,,
87,,,,,
48,,,,,
85,,,,,
2,,,,,
46,,,,,
25,,,,,
59,,,,,
91,,,,,
85,,,,,
10,,,,,
80,,,,,
84,,,,,
15,,,,,
26,,,,,
1,,,,,
86,,,,,
84,,,,,
45,,,,,
3,,,,,
77,,,,,
3,,,,,
86,,,,,
30,,,,,
19,,,,,
69,,,,,
89,,,,,
58,,,,,
26,,,,,
86,,,,,
50,,,,,
79,,,,,
28,,,,,
43,,,,,
49,,,,,
10,,,,,
59,,,,,
17,,,,,
30,,,,,
29,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
78,,,,,
77,,,,,
78,,,,,
82,,,,,
85,,,,,
84,,,,,
86,,,,,
86,,,,,
86,,,,,
85,,,,,
76,,,,,
78,,,,,
88,,,,,
96,,,,,
82,,,,,
89,,,,,
87,,,,,
81,,,,,
3,,,,,
80,,,,,
83,,,,,
77,,,,,
93,,,,,
92,,,,,
82,,,,,
83,,,,,
97,,,,,
80,,,,,
99,,,,,
94,,,,,
87,,,,,
84,,,,,
78,,,,,
17,,,,,
86,,,,,
12,,,,,
77,,,,,
83,,,,,
89,,,,,
85,,,,,
87,,,,,
90,,,,,
82,,,,,
91,,,,,
4,,,,,
84,,,,,
28,,,,,
11,,,,,
89,,,,,
93,,,,,
86,,,,,
20,,,,,
79,,,,,
27,,,,,
23,,,,,
77,,,,,
7,,,,,
1,,,,,
49,,,,,
28,,,,,
86,,,,,
44,,,,,
72,,,,,
16,,,,,
90,,,,,
5,,,,,
13,,,,,
99,,,,,
13,,,,,
90,,,,,
5,,,,,
92,,,,,
0,,,,,
25,,,,,
86,,,,,
10,,,,,
92,,,,,
6,,,,,
55,,,,,
19,,,,,
2,,,,,
60,,,,,
25,,,,,
88,,,,,
89,,,,,
27,,,,,
5,,,,,
35,,,,,
79,,,,,
86,,,,,
48,,,,,
81,,,,,
90,,,,,
37,,,,,
26,,,,,
77,,,,,
78,,,,,
80,,,,,
82,,,,,
76,,,,,
77,,,,,
78,,,,,
81,,,,,
81,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
83,,,,,
76,,,,,
80,,,,,
82,,,,,
95,,,,,
84,,,,,
98,,,,,
82,,,,,
83,,,,,
96,,,,,
80,,,,,
94,,,,,
81,,,,,
85,,,,,
79,,,,,
80,,,,,
83,,,,,
85,,,,,
93,,,,,
91,,,,,
95,,,,,
98,,,,,
92,,,,,
2,,,,,
4,,,,,
98,,,,,
84,,,,,
77,,,,,
86,,,,,
6,,,,,
90,,,,,
90,,,,,
82,,,,,
95,,,,,
82,,,,,
94,,,,,
91,,,,,
95,,,,,
8,,,,,
31,,,,,
94,,,,,
80,,,,,
64,,,,,
83,,,,,
88,,,,,
82,,,,,
7,,,,,
5,,,,,
49,,,,,
3,,,,,
22,,,,,
77,,,,,
2,,,,,
30,,,,,
84,,,,,
12,,,,,
51,,,,,
17,,,,,
3,,,,,
70,,,,,
98,,,,,
38,,,,,
1,,,,,
2,,,,,
82,,,,,
97,,,,,
27,,,,,
1,,,,,
87,,,,,
65,,,,,
44,,,,,
44,,,,,
35,,,,,
3,,,,,
39,,,,,
89,,,,,
97,,,,,
91,,,,,
7,,,,,
69,,,,,
84,,,,,
50,,,,,
27,,,,,
82,,,,,
19,,,,,
25,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
78,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
80,,,,,
77,,,,,
83,,,,,
83,,,,,
82,,,,,
76,,,,,
78,,,,,
85,,,,,
83,,,,,
82,,,,,
90,,,,,
82,,,,,
86,,,,,
79,,,,,
0,,,,,
81,,,,,
88,,,,,
84,,,,,
96,,,,,
95,,,,,
92,,,,,
93,,,,,
10,,,,,
11,,,,,
87,,,,,
95,,,,,
80,,,,,
89,,,,,
4,,,,,
2,,,,,
87,,,,,
95,,,,,
82,,,,,
14,,,,,
85,,,,,
12,,,,,
46,,,,,
2,,,,,
96,,,,,
40,,,,,
27,,,,,
99,,,,,
87,,,,,
39,,,,,
4,,,,,
93,,,,,
93,,,,,
80,,,,,
0,,,,,
1,,,,,
89,,,,,
77,,,,,
32,,,,,
13,,,,,
26,,,,,
47,,,,,
13,,,,,
81,,,,,
98,,,,,
6,,,,,
88,,,,,
83,,,,,
81,,,,,
89,,,,,
59,,,,,
4,,,,,
16,,,,,
84,,,,,
45,,,,,
82,,,,,
23,,,,,
3,,,,,
87,,,,,
18,,,,,
97,,,,,
15,,,,,
17,,,,,
3,,,,,
0,,,,,
62,,,,,
29,,,,,
24,,,,,
18,,,,,
15,,,,,
93,,,,,
73,,,,,
89,,,,,
90,,,,,
97,,,,,
76,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
77,,,,,
79,,,,,
78,,,,,
80,,,,,
87,,,,,
80,,,,,
79,,,,,
78,,,,,
79,,,,,
94,,,,,
80,,,,,
89,,,,,
84,,,,,
82,,,,,
88,,,,,
85,,,,,
84,,,,,
88,,,,,
83,,,,,
95,,,,,
76,,,,,
90,,,,,
82,,,,,
92,,,,,
13,,,,,
86,,,,,
80,,,,,
83,,,,,
80,,,,,
90,,,,,
97,,,,,
78,,,,,
94,,,,,
88,,,,,
86,,,,,
14,,,,,
83,,,,,
78,,,,,
25,,,,,
3,,,,,
76,,,,,
10,,,,,
85,,,,,
91,,,,,
0,,,,,
92,,,,,
82,,,,,
79,,,,,
16,,,,,
3,,,,,
84,,,,,
25,,,,,
2,,,,,
88,,,,,
24,,,,,
77,,,,,
81,,,,,
87,,,,,
83,,,,,
92,,,,,
17,,,,,
19,,,,,
4,,,,,
82,,,,,
97,,,,,
95,,,,,
88,,,,,
4,,,,,
49,,,,,
42,,,,,
45,,,,,
11,,,,,
88,,,,,
31,,,,,
92,,,,,
1,,,,,
24,,,,,
94,,,,,
54,,,,,
80,,,,,
34,,,,,
84,,,,,
15,,,,,
17,,,,,
66,,,,,
25,,,,,
48,,,,,
17,,,,,
82,,,,,
26,,,,,
19,,,,,
37,,,,,
82,,,,,
59,,,,,
96,,,,,
77,,,,,
78,,,,,
81,,,,,
80,,,,,
76,,,,,
78,,,,,
79,,,,,
79,,,,,
80,,,,,
76,,,,,
86,,,,,
81,,,,,
87,,,,,
85,,,,,
82,,,,,
78,,,,,
80,,,,,
82,,,,,
88,,,,,
89,,,,,
87,,,,,
80,,,,,
88,,,,,
90,,,,,
87,,,,,
79,,,,,
94,,,,,
88,,,,,
15,,,,,
87,,,,,
92,,,,,
79,,,,,
16,,,,,
9,,,,,
86,,,,,
97,,,,,
78,,,,,
9,,,,,
83,,,,,
5,,,,,
88,,,,,
10,,,,,
92,,,,,
17,,,,,
80,,,,,
85,,,,,
1,,,,,
87,,,,,
7,,,,,
92,,,,,
89,,,,,
91,,,,,
20,,,,,
6,,,,,
76,,,,,
94,,,,,
92,,,,,
81,,,,,
5,,,,,
83,,,,,
11,,,,,
13,,,,,
3,,,,,
16,,,,,
82,,,,,
90,,,,,
15,,,,,
16,,,,,
90,,,,,
88,,,,,
4,,,,,
78,,,,,
95,,,,,
38,,,,,
92,,,,,
12,,,,,
30,,,,,
84,,,,,
14,,,,,
20,,,,,
86,,,,,
88,,,,,
79,,,,,
91,,,,,
6,,,,,
22,,,,,
39,,,,,
80,,,,,
43,,,,,
82,,,,,
50,,,,,
78,,,,,
41,,,,,
81,,,,,
36,,,,,
39,,,,,
49,,,,,
34,,,,,
56,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
80,,,,,
77,,,,,
78,,,,,
87,,,,,
80,,,,,
83,,,,,
80,,,,,
79,,,,,
87,,,,,
80,,,,,
83,,,,,
78,,,,,
84,,,,,
79,,,,,
81,,,,,
76,,,,,
79,,,,,
88,,,,,
83,,,,,
91,,,,,
84,,,,,
94,,,,,
81,,,,,
98,,,,,
90,,,,,
85,,,,,
88,,,,,
82,,,,,
3,,,,,
94,,,,,
87,,,,,
93,,,,,
78,,,,,
99,,,,,
80,,,,,
9,,,,,
82,,,,,
7,,,,,
92,,,,,
5,,,,,
92,,,,,
5,,,,,
90,,,,,
96,,,,,
96,,,,,
20,,,,,
83,,,,,
94,,,,,
92,,,,,
99,,,,,
13,,,,,
10,,,,,
2,,,,,
81,,,,,
26,,,,,
81,,,,,
29,,,,,
15,,,,,
5,,,,,
18,,,,,
0,,,,,
38,,,,,
16,,,,,
34,,,,,
0,,,,,
94,,,,,
22,,,,,
91,,,,,
86,,,,,
86,,,,,
1,,,,,
90,,,,,
13,,,,,
80,,,,,
6,,,,,
11,,,,,
0,,,,,
0,,,,,
97,,,,,
15,,,,,
4,,,,,
95,,,,,
55,,,,,
92,,,,,
83,,,,,
97,,,,,
89,,,,,
19,,,,,
6,,,,,
28,,,,,
87,,,,,
11,,,,,
85,,,,,
22,,,,,
25,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
77,,,,,
79,,,,,
80,,,,,
81,,,,,
76,,,,,
80,,,,,
86,,,,,
82,,,,,
84,,,,,
76,,,,,
81,,,,,
88,,,,,
85,,,,,
95,,,,,
76,,,,,
77,,,,,
87,,,,,
80,,,,,
89,,,,,
83,,,,,
95,,,,,
79,,,,,
94,,,,,
91,,,,,
77,,,,,
92,,,,,
87,,,,,
2,,,,,
94,,,,,
80,,,,,
79,,,,,
89,,,,,
99,,,,,
15,,,,,
81,,,,,
87,,,,,
88,,,,,
23,,,,,
13,,,,,
90,,,,,
80,,,,,
12,,,,,
4,,,,,
92,,,,,
89,,,,,
77,,,,,
83,,,,,
7,,,,,
44,,,,,
76,,,,,
77,,,,,
94,,,,,
89,,,,,
82,,,,,
93,,,,,
3,,,,,
43,,,,,
32,,,,,
86,,,,,
90,,,,,
91,,,,,
12,,,,,
94,,,,,
85,,,,,
25,,,,,
13,,,,,
88,,,,,
10,,,,,
83,,,,,
1,,,,,
14,,,,,
80,,,,,
24,,,,,
11,,,,,
82,,,,,
35,,,,,
78,,,,,
84,,,,,
7,,,,,
89,,,,,
31,,,,,
83,,,,,
1,,,,,
19,,,,,
12,,,,,
80,,,,,
47,,,,,
98,,,,,
8,,,,,
92,,,,,
16,,,,,
31,,,,,
6,,,,,
1,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
80,,,,,
79,,,,,
80,,,,,
83,,,,,
87,,,,,
78,,,,,
81,,,,,
94,,,,,
81,,,,,
78,,,,,
83,,,,,
83,,,,,
94,,,,,
77,,,,,
81,,,,,
3,,,,,
86,,,,,
93,,,,,
81,,,,,
79,,,,,
93,,,,,
79,,,,,
85,,,,,
82,,,,,
15,,,,,
6,,,,,
83,,,,,
84,,,,,
93,,,,,
14,,,,,
0,,,,,
92,,,,,
86,,,,,
82,,,,,
85,,,,,
95,,,,,
15,,,,,
26,,,,,
90,,,,,
84,,,,,
2,,,,,
92,,,,,
99,,,,,
8,,,,,
89,,,,,
14,,,,,
84,,,,,
89,,,,,
5,,,,,
7,,,,,
48,,,,,
1,,,,,
81,,,,,
68,,,,,
80,,,,,
88,,,,,
16,,,,,
10,,,,,
4,,,,,
13,,,,,
84,,,,,
94,,,,,
84,,,,,
24,,,,,
39,,,,,
86,,,,,
17,,,,,
83,,,,,
12,,,,,
0,,,,,
89,,,,,
13,,,,,
25,,,,,
1,,,,,
61,,,,,
60,,,,,
98,,,,,
15,,,,,
77,,,,,
98,,,,,
78,,,,,
7,,,,,
64,,,,,
26,,,,,
57,,,,,
81,,,,,
98,,,,,
11,,,,,
19,,,,,
50,,,,,
51,,,,,
88,,,,,
26,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
85,,,,,
79,,,,,
82,,,,,
76,,,,,
86,,,,,
81,,,,,
79,,,,,
80,,,,,
81,,,,,
90,,,,,
99,,,,,
94,,,,,
83,,,,,
83,,,,,
83,,,,,
78,,,,,
8,,,,,
89,,,,,
92,,,,,
6,,,,,
24,,,,,
99,,,,,
86,,,,,
79,,,,,
77,,,,,
83,,,,,
5,,,,,
80,,,,,
83,,,,,
95,,,,,
91,,,,,
92,,,,,
80,,,,,
97,,,,,
11,,,,,
80,,,,,
92,,,,,
83,,,,,
88,,,,,
82,,,,,
86,,,,,
1,,,,,
16,,,,,
84,,,,,
23,,,,,
8,,,,,
80,,,,,
16,,,,,
36,,,,,
99,,,,,
9,,,,,
99,,,,,
99,,,,,
81,,,,,
4,,,,,
36,,,,,
85,,,,,
99,,,,,
9,,,,,
97,,,,,
17,,,,,
10,,,,,
17,,,,,
3,,,,,
14,,,,,
12,,,,,
23,,,,,
67,,,,,
32,,,,,
34,,,,,
81,,,,,
82,,,,,
80,,,,,
82,,,,,
85,,,,,
99,,,,,
8,,,,,
95,,,,,
84,,,,,
81,,,,,
18,,,,,
92,,,,,
22,,,,,
84,,,,,
81,,,,,
3,,,,,
5,,,,,
84,,,,,
36,,,,,
90,,,,,
40,,,,,
95,,,,,
80,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
77,,,,,
79,,,,,
79,,,,,
80,,,,,
76,,,,,
82,,,,,
83,,,,,
79,,,,,
81,,,,,
76,,,,,
89,,,,,
85,,,,,
82,,,,,
93,,,,,
79,,,,,
83,,,,,
89,,,,,
85,,,,,
92,,,,,
88,,,,,
94,,,,,
80,,,,,
81,,,,,
95,,,,,
76,,,,,
79,,,,,
81,,,,,
81,,,,,
87,,,,,
94,,,,,
78,,,,,
97,,,,,
97,,,,,
86,,,,,
91,,,,,
88,,,,,
85,,,,,
97,,,,,
92,,,,,
86,,,,,
93,,,,,
79,,,,,
79,,,,,
38,,,,,
95,,,,,
77,,,,,
93,,,,,
79,,,,,
96,,,,,
94,,,,,
10,,,,,
83,,,,,
43,,,,,
10,,,,,
1,,,,,
81,,,,,
20,,,,,
12,,,,,
17,,,,,
97,,,,,
2,,,,,
78,,,,,
87,,,,,
81,,,,,
95,,,,,
97,,,,,
87,,,,,
16,,,,,
30,,,,,
1,,,,,
95,,,,,
87,,,,,
85,,,,,
13,,,,,
41,,,,,
31,,,,,
70,,,,,
97,,,,,
4,,,,,
2,,,,,
96,,,,,
78,,,,,
3,,,,,
1,,,,,
37,,,,,
27,,,,,
23,,,,,
2,,,,,
72,,,,,
15,,,,,
39,,,,,
83,,,,,
58,,,,,
89,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
79,,,,,
77,,,,,
78,,,,,
81,,,,,
81,,,,,
76,,,,,
80,,,,,
82,,,,,
80,,,,,
89,,,,,
78,,,,,
78,,,,,
78,,,,,
96,,,,,
85,,,,,
77,,,,,
93,,,,,
81,,,,,
87,,,,,
80,,,,,
85,,,,,
86,,,,,
83,,,,,
90,,,,,
87,,,,,
98,,,,,
2,,,,,
78,,,,,
79,,,,,
91,,,,,
24,,,,,
84,,,,,
87,,,,,
83,,,,,
2,,,,,
0,,,,,
77,,,,,
95,,,,,
9,,,,,
89,,,,,
77,,,,,
92,,,,,
31,,,,,
81,,,,,
98,,,,,
80,,,,,
96,,,,,
83,,,,,
94,,,,,
22,,,,,
85,,,,,
21,,,,,
9,,,,,
96,,,,,
22,,,,,
20,,,,,
81,,,,,
22,,,,,
36,,,,,
4,,,,,
16,,,,,
91,,,,,
82,,,,,
80,,,,,
94,,,,,
15,,,,,
83,,,,,
96,,,,,
96,,,,,
26,,,,,
22,,,,,
48,,,,,
92,,,,,
42,,,,,
82,,,,,
26,,,,,
53,,,,,
32,,,,,
45,,,,,
86,,,,,
49,,,,,
2,,,,,
81,,,,,
88,,,,,
29,,,,,
28,,,,,
4,,,,,
19,,,,,
79,,,,,
64,,,,,
25,,,,,
90,,,,,
32,,,,,
82,,,,,
80,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
77,,,,,
78,,,,,
79,,,,,
85,,,,,
76,,,,,
83,,,,,
83,,,,,
79,,,,,
97,,,,,
78,,,,,
77,,,,,
88,,,,,
85,,,,,
95,,,,,
78,,,,,
85,,,,,
91,,,,,
80,,,,,
87,,,,,
85,,,,,
95,,,,,
92,,,,,
79,,,,,
12,,,,,
89,,,,,
11,,,,,
0,,,,,
12,,,,,
87,,,,,
99,,,,,
94,,,,,
78,,,,,
3,,,,,
80,,,,,
98,,,,,
90,,,,,
96,,,,,
82,,,,,
90,,,,,
83,,,,,
89,,,,,
82,,,,,
8,,,,,
41,,,,,
8,,,,,
79,,,,,
82,,,,,
97,,,,,
5,,,,,
9,,,,,
87,,,,,
82,,,,,
16,,,,,
35,,,,,
10,,,,,
9,,,,,
78,,,,,
83,,,,,
34,,,,,
21,,,,,
0,,,,,
2,,,,,
7,,,,,
83,,,,,
97,,,,,
57,,,,,
88,,,,,
98,,,,,
11,,,,,
19,,,,,
29,,,,,
82,,,,,
81,,,,,
24,,,,,
98,,,,,
25,,,,,
16,,,,,
94,,,,,
90,,,,,
46,,,,,
80,,,,,
18,,,,,
18,,,,,
28,,,,,
27,,,,,
21,,,,,
1,,,,,
91,,,,,
93,,,,,
15,,,,,
87,,,,,
20,,,,,
1,,,,,
1,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
83,,,,,
78,,,,,
87,,,,,
88,,,,,
76,,,,,
86,,,,,
85,,,,,
79,,,,,
89,,,,,
81,,,,,
79,,,,,
87,,,,,
83,,,,,
92,,,,,
78,,,,,
81,,,,,
88,,,,,
95,,,,,
86,,,,,
90,,,,,
89,,,,,
99,,,,,
86,,,,,
5,,,,,
95,,,,,
77,,,,,
79,,,,,
79,,,,,
94,,,,,
82,,,,,
77,,,,,
83,,,,,
95,,,,,
91,,,,,
91,,,,,
37,,,,,
0,,,,,
80,,,,,
91,,,,,
76,,,,,
2,,,,,
84,,,,,
94,,,,,
86,,,,,
89,,,,,
4,,,,,
95,,,,,
94,,,,,
4,,,,,
99,,,,,
98,,,,,
78,,,,,
84,,,,,
41,,,,,
94,,,,,
7,,,,,
1,,,,,
97,,,,,
6,,,,,
12,,,,,
4,,,,,
89,,,,,
0,,,,,
93,,,,,
14,,,,,
96,,,,,
98,,,,,
93,,,,,
6,,,,,
79,,,,,
19,,,,,
58,,,,,
5,,,,,
14,,,,,
5,,,,,
44,,,,,
66,,,,,
40,,,,,
40,,,,,
26,,,,,
96,,,,,
13,,,,,
76,,,,,
96,,,,,
79,,,,,
25,,,,,
10,,,,,
0,,,,,
13,,,,,
14,,,,,
11,,,,,
4,,,,,
54,,,,,
75,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
79,,,,,
79,,,,,
89,,,,,
80,,,,,
79,,,,,
82,,,,,
83,,,,,
87,,,,,
80,,,,,
76,,,,,
79,,,,,
78,,,,,
85,,,,,
80,,,,,
94,,,,,
88,,,,,
87,,,,,
96,,,,,
91,,,,,
89,,,,,
89,,,,,
88,,,,,
96,,,,,
88,,,,,
79,,,,,
88,,,,,
96,,,,,
91,,,,,
80,,,,,
76,,,,,
88,,,,,
78,,,,,
87,,,,,
82,,,,,
76,,,,,
14,,,,,
81,,,,,
1,,,,,
94,,,,,
14,,,,,
14,,,,,
94,,,,,
87,,,,,
24,,,,,
82,,,,,
84,,,,,
17,,,,,
94,,,,,
87,,,,,
84,,,,,
84,,,,,
85,,,,,
95,,,,,
89,,,,,
82,,,,,
18,,,,,
96,,,,,
79,,,,,
57,,,,,
11,,,,,
4,,,,,
85,,,,,
84,,,,,
13,,,,,
77,,,,,
83,,,,,
9,,,,,
70,,,,,
80,,,,,
27,,,,,
27,,,,,
34,,,,,
52,,,,,
96,,,,,
16,,,,,
76,,,,,
88,,,,,
33,,,,,
7,,,,,
82,,,,,
18,,,,,
98,,,,,
10,,,,,
27,,,,,
85,,,,,
95,,,,,
83,,,,,
18,,,,,
92,,,,,
21,,,,,
20,,,,,
89,,,,,
79,,,,,
1,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
80,,,,,
80,,,,,
81,,,,,
81,,,,,
77,,,,,
81,,,,,
80,,,,,
82,,,,,
80,,,,,
80,,,,,
83,,,,,
91,,,,,
80,,,,,
83,,,,,
92,,,,,
78,,,,,
79,,,,,
0,,,,,
87,,,,,
1,,,,,
94,,,,,
85,,,,,
79,,,,,
82,,,,,
77,,,,,
88,,,,,
78,,,,,
84,,,,,
2,,,,,
8,,,,,
10,,,,,
12,,,,,
21,,,,,
17,,,,,
80,,,,,
77,,,,,
82,,,,,
79,,,,,
97,,,,,
28,,,,,
93,,,,,
87,,,,,
92,,,,,
13,,,,,
89,,,,,
4,,,,,
88,,,,,
84,,,,,
4,,,,,
27,,,,,
98,,,,,
23,,,,,
12,,,,,
6,,,,,
97,,,,,
15,,,,,
2,,,,,
0,,,,,
10,,,,,
87,,,,,
83,,,,,
28,,,,,
80,,,,,
87,,,,,
76,,,,,
82,,,,,
1,,,,,
10,,,,,
14,,,,,
90,,,,,
91,,,,,
91,,,,,
79,,,,,
98,,,,,
20,,,,,
24,,,,,
77,,,,,
3,,,,,
54,,,,,
40,,,,,
17,,,,,
89,,,,,
59,,,,,
4,,,,,
83,,,,,
91,,,,,
26,,,,,
84,,,,,
50,,,,,
43,,,,,
99,,,,,
99,,,,,
51,,,,,
53,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
85,,,,,
80,,,,,
80,,,,,
81,,,,,
77,,,,,
84,,,,,
78,,,,,
89,,,,,
80,,,,,
77,,,,,
79,,,,,
78,,,,,
82,,,,,
85,,,,,
77,,,,,
88,,,,,
78,,,,,
93,,,,,
94,,,,,
83,,,,,
